Tec;Probab;Probab Acum;Números Aleatórios;;;
;;;0,417035432;15;;
;;;0,641346477;20;;
;;;0,532364879;15;;
;;;0,932615131;30;;
;;;0,71663564;20;;
;;;0,296426283;10;;
;;;0,602801599;20;;
;;;0,522537919;15;;
;;;0,818445387;25;;
;;;0,550096133;15;;
;;;0,643238624;20;;
;;;0,5614185;15;;
;;;0,527909177;15;;
;;;0,023377178;5;;
;;;0,177648244;10;;
;;;0,815607166;25;;
;;;0,030854213;5;;
;;;0,204504532;10;;
;;;0,105533006;10;;
;;;0,995452742;30;;
;;;0,470076601;15;;
;;;0,343180639;15;;
;;;0,142765587;10;;
;;;0,057191687;5;;
;;;0,164769433;10;;
;;;0,417859432;15;;
;;;0,045960875;5;;
;;;0,155308695;10;;
;;;0,878749962;25;;
;;;0,955992309;30;;
;;;0,276223029;10;;
;;;0,276284066;10;;
;;;0,04361095;5;;
;;;0,98934904;30;;
;;;0,258369701;10;;
;;;0,085451827;5;;
;;;0,343516343;15;;
;;;0,925046541;30;;
;;;0,892422254;25;;
;;;0,018005921;5;;
;;;0,567125462;15;;
;;;0,61424604;20;;
;;;0,473128452;15;;
;;;0,145237587;10;;
;;;0,133793146;10;;
;;;0,399029511;15;;
;;;0,674001282;20;;
;;;0,847651601;25;;
;;;0,199591052;10;;
;;;0,419171728;15;;
;;;0,751945555;25;;
;;;0,825586718;25;;
;;;0,749687185;20;;
;;;0,959959716;30;;
;;;0,62898648;20;;
;;;0,479506821;15;;
;;;0,583239235;15;;
;;;0,122165593;10;;
;;;0,007110813;5;;
;;;0,190160833;10;;
;;;0,59746086;15;;
;;;0,595690786;15;;
;;;0,172673727;10;;
;;;0,530869472;15;;
;;;0,276314585;10;;
;;;0,817835017;25;;
;;;0,646259957;20;;
;;;0,942106388;30;;
;;;0,790765099;25;;
;;;0,297616504;10;;
;;;0,334818567;15;;
;;;0,900875881;30;;
;;;0,616565447;20;;
;;;0,387493515;15;;
;;;0,341715751;15;;
;;;0,115054781;10;;
;;;0,075991089;5;;
;;;0,283333842;10;;
;;;0,091494491;5;;
;;;0,774468215;25;;
;;;0,709433271;20;;
;;;0,534440138;15;;
;;;0,925138096;30;;
;;;0,389873959;15;;
;;;0,883419294;25;;
;;;0,844294565;25;;
;;;0,822321238;25;;
;;;0,251197851;10;;
;;;0,541306803;15;;
;;;0,443922239;15;;
;;;0,406964324;15;;
;;;0,035889767;5;;
;;;0,502700888;15;;
;;;0,818445387;25;;
;;;0,892269662;25;;
;;;0,599261452;15;;
;;;0,217871639;10;;
;;;0,068514054;5;;
;;;0,121097446;10;;
;;;0,477340007;15;;
;;;0,383770257;15;;
;;;0,687917722;20;;
;;;0,35892819;15;;
;;;0,134250923;10;;
;;;0,327341533;15;;
;;;0,0380871;5;;
;;;0,994323557;30;;
;;;0,484725486;15;;
;;;0,562730796;15;;
;;;0,301614429;15;;
;;;0,804406873;25;;
;;;0,723258156;20;;
;;;0,42875454;15;;
;;;0,195043794;10;;
;;;0,940733055;30;;
;;;0,991332743;30;;
;;;0,212408826;10;;
;;;0,222998749;10;;
;;;0,292275765;10;;
;;;0,9136021;30;;
;;;0,66524247;20;;
;;;0,754478591;25;;
;;;0,381481368;15;;
;;;0,534531693;15;;
;;;0,318308054;15;;
;;;0,702627644;20;;
;;;0,44984283;15;;
;;;0,686819056;20;;
;;;0,502365184;15;;
;;;0,089297159;5;;
;;;0,889217811;25;;
;;;0,32227546;15;;
;;;0,479293191;15;;
;;;0,27579577;10;;
;;;0,674977874;20;;
;;;0,837549974;25;;
;;;0,591296121;15;;
;;;0,140476699;10;;
;;;0,957579272;30;;
;;;0,924436171;30;;
;;;0,833521531;25;;
;;;0,985351115;30;;
;;;0,468214972;15;;
;;;0,97747734;30;;
;;;0,757225257;25;;
;;;0,452040162;15;;
;;;0,895718253;25;;
;;;0,589129307;15;;
;;;0,108951079;10;;
;;;0,229102451;10;;
;;;0,889767144;25;;
;;;0,164159062;10;;
;;;0,112460707;10;;
;;;0,831385235;25;;
;;;0,847926267;25;;
;;;0,184392834;10;;
;;;0,799432356;25;;
;;;0,23279519;10;;
;;;0,141605884;10;;
;;;0,155064547;10;;
;;;0,295022431;10;;
;;;0,634357738;20;;
;;;0,938108463;30;;
;;;0,764305551;25;;
;;;0,465254677;15;;
;;;0,147465438;10;;
;;;0,274422437;10;;
;;;0,286355174;10;;
;;;0,831537828;25;;
;;;0,675374615;20;;
;;;0,539292581;15;;
;;;0,760551775;25;;
;;;0,159062471;10;;
;;;0,772240364;25;;
;;;0,019714957;5;;
;;;0,976805933;30;;
;;;0,625721;20;;
;;;0,762718589;25;;
;;;0,668202765;20;;
;;;0,798791467;25;;
;;;0,976622822;30;;
;;;0,901974548;30;;
;;;0,746848964;20;;
;;;0,856715598;25;;
;;;0,571794794;15;;
;;;0,85851619;25;;
;;;0,504745628;15;;
;;;0,139988403;10;;
;;;0,732444227;20;;
;;;0,299935911;10;;
;;;0,544907987;15;;
;;;0,521927549;15;;
;;;0,292428358;10;;
;;;0,864009522;25;;
;;;0,036591693;5;;
;;;0,747032075;20;;
;;;0,760826441;25;;
;;;0,295388653;10;;
;;;0,42997528;15;;
;;;0,912625507;30;;
;;;0,002349925;5;;
;;;0,029725028;5;;
;;;0,828669088;25;;
;;;0,97582934;30;;
;;;0,841456343;25;;
;;;0,006317331;5;;
;;;0,676992096;20;;
;;;0,31714835;15;;
;;;0,496475112;15;;
;;;0,990569781;30;;
;;;0,91769158;30;;
;;;0,891994995;25;;
;;;0,250190741;10;;
;;;0,187108982;10;;
;;;0,276833399;10;;
;;;0,001190222;5;;
;;;0,263069552;10;;
;;;0,4258858;15;;
;;;0,831751457;25;;
;;;0,212134159;10;;
;;;0,934995575;30;;
;;;0,7010712;20;;
;;;0,518387402;15;;
;;;0,461378826;15;;
;;;0,722342601;20;;
;;;0,344950713;15;;
;;;0,734733116;20;;
;;;0,870235298;25;;
;;;0,816461684;25;;
;;;0,618213446;20;;
;;;0,695547349;20;;
;;;0,304391614;15;;
;;;0,589434492;15;;
;;;0,996765038;30;;
;;;0,696005127;20;;
;;;0,209082308;10;;
;;;0,213873714;10;;
;;;0,937864315;30;;
;;;0,939207129;30;;
;;;0,750785852;25;;
;;;0,362804041;15;;
;;;0,405346843;15;;
;;;0,084780419;5;;
;;;0,796777245;25;;
;;;0,395794549;15;;
;;;0,936338389;30;;
;;;0,174291208;10;;
;;;0,763908811;25;;
;;;0,937620167;30;;
;;;0,529953917;15;;
;;;0,089815973;5;;
;;;0,867885372;25;;
;;;0,255897702;10;;
;;;0,139591662;10;;
;;;0,201971496;10;;
;;;0,803796503;25;;
;;;0,343791009;15;;
;;;0,050111393;5;;
;;;0,363780633;15;;
;;;0,390087588;15;;
;;;0,11383404;10;;
;;;0,920865505;30;;
;;;0,906399731;30;;
;;;0,206122013;10;;
;;;0,60954619;20;;
;;;0,775963622;25;;
;;;0,792931913;25;;
;;;0,755577258;25;;
;;;0,64085818;20;;
;;;0,723288675;20;;
;;;0,586901456;15;;
;;;0,186101871;10;;
;;;0,749473556;20;;
;;;0,683126316;20;;
;;;0,391460921;15;;
;;;0,097293008;5;;
;;;0,910702841;30;;
;;;0,907712027;30;;
;;;0,415112766;15;;
;;;0,467329936;15;;
;;;0,877864925;25;;
;;;0,573198645;15;;
;;;0,321268349;15;;
;;;0,230445265;10;;
;;;0,575365459;15;;
;;;0,225135044;10;;
;;;0,016754662;5;;
;;;0,535721915;15;;
;;;0,447096164;15;;
;;;0,358623005;15;;
;;;0,036317026;5;;
;;;0,218939787;10;;
;;;0,165898618;10;;
;;;0,914517655;30;;
;;;0,178930021;10;;
;;;0,518478957;15;;
;;;0,610827967;20;;
;;;0,972991119;30;;
;;;0,552262947;15;;
;;;0,566667684;15;;
;;;0,518112735;15;;
;;;0,425397504;15;;
;;;0,681905576;20;;
;;;0,687856685;20;;
;;;0,712271493;20;;
;;;0,906186102;30;;
;;;0,840876492;25;;
;;;0,034089175;5;;
;;;0,323465682;15;;
;;;0,76555681;25;;
;;;0,256324961;10;;
;;;0,590258492;15;;
;;;0,897518845;25;;
;;;0,364513077;15;;
;;;0,349559008;15;;
;;;0,07943968;5;;
;;;0,804742576;25;;
;;;0,473555712;15;;
;;;0,665211951;20;;
;;;0,800012207;25;;
;;;0,853755303;25;;
;;;0,055848872;5;;
;;;0,64619892;20;;
;;;0,925382244;30;;
;;;0,516830958;15;;
;;;0,21662038;10;;
;;;0,910916471;30;;
;;;0,298257393;10;;
;;;0,672627949;20;;
;;;0,599841304;15;;
;;;0,188177129;10;;
;;;0,250038148;10;;
;;;0,272713401;10;;
;;;0,013153478;5;;
;;;0,567186499;15;;
;;;0,476943266;15;;
;;;0,838465529;25;;
;;;0,563005463;15;;
;;;0,217383343;10;;
;;;0,503860591;15;;
;;;0,193914609;10;;
;;;0,080355235;5;;
;;;0,2362743;10;;
;;;0,767693106;25;;
;;;0,341563158;15;;
;;;0,11896115;10;;
;;;0,779473251;25;;
;;;0,850703452;25;;
;;;0,886623737;25;;
;;;0,306985687;15;;
;;;0,130863369;10;;
;;;0,895718253;25;;
;;;0,916562395;30;;
;;;0,333475753;15;;
;;;0,868373669;25;;
;;;0,734244819;20;;
;;;0,742088076;20;;
;;;0,350901822;15;;
;;;0,781212806;25;;
;;;0,758629109;25;;
;;;0,405499435;15;;
;;;0,074709311;5;;
;;;0,696035646;20;;
;;;0,06961272;5;;
;;;0,362834559;15;;
;;;0,361827448;15;;
;;;0,867000336;25;;
;;;0,930570391;30;;
;;;0,246375927;10;;
;;;0,548417615;15;;
;;;0,086764122;5;;
;;;0,059602649;5;;
;;;0,113132115;10;;
;;;0,329020051;15;;
;;;0,174535356;10;;
;;;0,790887173;25;;
;;;0,086214789;5;;
;;;0,457899716;15;;
;;;0,996917631;30;;
;;;0,63615833;20;;
;;;0,794885098;25;;
;;;0,053743095;5;;
;;;0,678731651;20;;
;;;0,278115177;10;;
;;;0,519516587;15;;
;;;0,789422285;25;;
;;;0,159184545;10;;
;;;0,526657918;15;;
;;;0,448347423;15;;
;;;0,747215186;20;;
;;;0,750114444;25;;
;;;0,268990143;10;;
;;;0,951353496;30;;
;;;0,222113712;10;;
;;;0,852412488;25;;
;;;0,945554979;30;;
;;;0,27805414;10;;
;;;0,252906888;10;;
;;;0,4868923;15;;
;;;0,582201605;15;;
;;;0,585711234;15;;
;;;0,1633961;10;;
;;;0,795922727;25;;
;;;0,910550249;30;;
;;;0,703421125;20;;
;;;0,89455855;25;;
;;;0,171941282;10;;
;;;0,607318339;20;;
;;;0,538987396;15;;
;;;0,408917508;15;;
;;;0,169164098;10;;
;;;0,184118168;10;;
;;;0,534684286;15;;
;;;0,948576312;30;;
;;;0,854884487;25;;
;;;0,558854946;15;;
;;;0,077944273;5;;
;;;0,427777947;15;;
;;;0,756187628;25;;
;;;0,839991455;25;;
;;;0,2735374;10;;
;;;0,741782891;20;;
;;;0,059022797;5;;
;;;0,354960784;15;;
;;;0,98321482;30;;
;;;0,272713401;10;;
;;;0,215155492;10;;
;;;0,454237495;15;;
;;;0,539048433;15;;
;;;0,374126408;15;;
;;;0,61363567;20;;
;;;0,121494186;10;;
;;;0,037385174;5;;
;;;0,115237892;10;;
;;;0,473006378;15;;
;;;0,922147282;30;;
;;;0,61833552;20;;
;;;0,066255684;5;;
;;;0,610583819;20;;
;;;0,320810572;15;;
;;;0,638569292;20;;
;;;0,405835139;15;;
;;;0,244727927;10;;
;;;0,899227882;25;;
;;;0,142399365;10;;
;;;0,132175665;10;;
;;;0,486709189;15;;
;;;0,505722221;15;;
;;;0,538377026;15;;
;;;0,658986175;20;;
;;;0,678182318;20;;
;;;0,867793817;25;;
;;;0,886898404;25;;
;;;0,577013459;15;;
;;;0,230719932;10;;
;;;0,698477126;20;;
;;;0,705465865;20;;
;;;0,863490707;25;;
;;;0,123447371;10;;
;;;0,828394421;25;;
;;;0,697897275;20;;
;;;0,319467757;15;;
;;;0,715231788;20;;
;;;0,394451735;15;;
;;;0,313516648;15;;
;;;0,517471847;15;;
;;;0,027405622;5;;
;;;0,616138188;20;;
;;;0,542710654;15;;
;;;0,039674062;5;;
;;;0,153752251;10;;
;;;0,191320536;10;;
;;;0,854915006;25;;
;;;0,288735618;10;;
;;;0,953306681;30;;
;;;0,842158269;25;;
;;;0,685659352;20;;
;;;0,651814325;20;;
;;;0,682882168;20;;
;;;0,04278695;5;;
;;;0,37858211;15;;
;;;0,299661245;10;;
;;;0,725211341;20;;
;;;0,459974975;15;;
;;;0,988799707;30;;
;;;0,401623585;15;;
;;;0,069063387;5;;
;;;0,137577441;10;;
;;;0,853694266;25;;
;;;0,037598804;5;;
;;;0,69759209;20;;
;;;0,956907865;30;;
;;;0,337778863;15;;
;;;0,589220862;15;;
;;;0,54094058;15;;
;;;0,403241066;15;;
;;;0,657582324;20;;
;;;0,889889218;25;;
;;;0,149845882;10;;
;;;0,170506912;10;;
;;;0,192571795;10;;
;;;0,916684469;30;;
;;;0,746086001;20;;
;;;0,635151219;20;;
;;;0,189245277;10;;
;;;0,303964354;15;;
;;;0,80590228;25;;
;;;0,730033265;20;;
;;;0,2633137;10;;
;;;0,460768456;15;;
;;;0,833277383;25;;
;;;0,25040437;10;;
;;;0,607623524;20;;
;;;0,572771386;15;;
;;;0,478560747;15;;
;;;0,122592853;10;;
;;;0,310953093;15;;
;;;0,270485549;10;;
;;;0,659321879;20;;
;;;0,666737877;20;;
;;;0,694753868;20;;
;;;0,244605853;10;;
;;;0,839197974;25;;
;;;0,38492996;15;;
;;;0,073213904;5;;
;;;0,589800714;15;;
;;;0,121280557;10;;
;;;0,306283761;15;;
;;;0,844141972;25;;
;;;0,158452101;10;;
;;;0,31223487;15;;
;;;0,419507431;15;;
;;;0,315286721;15;;
;;;0,705282754;20;;
;;;0,613361003;20;;
;;;0,224768822;10;;
;;;0,17404706;10;;
;;;0,104129154;10;;
;;;0,094729453;5;;
;;;0,936094241;30;;
;;;0,005493332;5;;
;;;0,41871395;15;;
;;;0,609027375;20;;
;;;0,365092929;15;;
;;;0,765739921;25;;
;;;0,107425153;10;;
;;;0,300759911;15;;
;;;0,018036439;5;;
;;;0,616351817;20;;
;;;0,144840846;10;;
;;;0,367900632;15;;
;;;0,436506241;15;;
;;;0,026703696;5;;
;;;0,340159307;15;;
;;;0,231116672;10;;
;;;0,31388287;15;;
;;;0,550035096;15;;
;;;0,634052553;20;;
;;;0,768059328;25;;
;;;0,418347728;15;;
;;;0,179174169;10;;
;;;0,655537584;20;;
;;;0,767784661;25;;
;;;0,853572192;25;;
;;;0,689382611;20;;
;;;0,319772942;15;;
;;;0,26270333;10;;
;;;0,688955351;20;;
;;;0,873073519;25;;
;;;0,748100223;20;;
;;;0,893337809;25;;
;;;0,489883114;15;;
;;;0,073610645;5;;
;;;0,291482284;10;;
;;;0,962553789;30;;
;;;0,779747917;25;;
;;;0,924497208;30;;
;;;0,939024018;30;;
;;;0,335673086;15;;
;;;0,964934233;30;;
;;;0,699118015;20;;
;;;0,892147588;25;;
;;;0,84255501;25;;
;;;0,753868221;25;;
;;;0,17896054;10;;
;;;0,586230049;15;;
;;;0,337534715;15;;
;;;0,601489303;20;;
;;;0,445112461;15;;
;;;0,940885647;30;;
;;;0,074221015;5;;
;;;0,210303049;10;;
;;;0,499832148;15;;
;;;0,119541002;10;;
;;;0,550828578;15;;
;;;0,619434187;20;;
;;;0,124668111;10;;
;;;0,580736717;15;;
;;;0,482406079;15;;
;;;0,912747581;30;;
;;;0,881221961;25;;
;;;0,70085757;20;;
;;;0,056367687;5;;
;;;0,07718131;5;;
;;;0,660267953;20;;
;;;0,751213111;25;;
;;;0,127445296;10;;
;;;0,043336283;5;;
;;;0,686635945;20;;
;;;0,509201331;15;;
;;;0,508316294;15;;
;;;0,438032167;15;;
;;;0,384685812;15;;
;;;0,285958434;10;;
;;;0,012207404;5;;
;;;0,081850642;5;;
;;;0,01208533;5;;
;;;0,651051363;20;;
;;;0,403729362;15;;
;;;0,761589404;25;;
;;;0,466811121;15;;
;;;0,635578478;20;;
;;;0,914120914;30;;
;;;0,309396649;15;;
;;;0,174474319;10;;
;;;0,695364238;20;;
;;;0,477126377;15;;
;;;0,520096438;15;;
;;;0,462233345;15;;
;;;0,214941862;10;;
;;;0,342051454;15;;
;;;0,9373455;30;;
;;;0,324747459;15;;
;;;0,833826716;25;;
;;;0,219885861;10;;
;;;0,040101321;5;;
;;;0,98934904;30;;
;;;0,376232185;15;;
;;;0,618671224;20;;
;;;0,861293374;25;;
;;;0,186223945;10;;
;;;0,665883358;20;;
;;;0,5249794;15;;
;;;0,568559832;15;;
;;;0,529831843;15;;
;;;0,006317331;5;;
;;;0,087069308;5;;
;;;0,03991821;5;;
;;;0,917935728;30;;
;;;0,609057894;20;;
;;;0,456373791;15;;
;;;0,964384899;30;;
;;;0,354533525;15;;
;;;0,749626148;20;;
;;;0,443189795;15;;
;;;0,499069185;15;;
;;;0,102816858;10;;
;;;0,933988464;30;;
;;;0,14352855;10;;
;;;0,014770959;5;;
;;;0,574388867;15;;
;;;0,855525376;25;;
;;;0,192510758;10;;
;;;0,960295419;30;;
;;;0,861140782;25;;
;;;0,424542985;15;;
;;;0,801110874;25;;
;;;0,376873074;15;;
;;;0,315958129;15;;
;;;0,651234474;20;;
;;;0,232306894;10;;
;;;0,095065157;5;;
;;;0,088534196;5;;
;;;0,663228248;20;;
;;;0,873226112;25;;
;;;0,143772698;10;;
;;;0,022370067;5;;
;;;0,639423811;20;;
;;;0,558641316;15;;
;;;0,403698843;15;;
;;;0,819574572;25;;
;;;0,940977203;30;;
;;;0,303262429;15;;
;;;0,036225471;5;;
;;;0,879146702;25;;
;;;0,220740379;10;;
;;;0,098239082;5;;
;;;0,718985565;20;;
;;;0,715781121;20;;
;;;0,792626728;25;;
;;;0,928312021;30;;
;;;0,218970305;10;;
;;;0,364696188;15;;
;;;0,041688284;5;;
;;;0,665822321;20;;
;;;0,335337382;15;;
;;;0,679097873;20;;
;;;0,156895657;10;;
;;;0,998504593;30;;
;;;0,742057558;20;;
;;;0,926511429;30;;
;;;0,96704001;30;;
;;;0,045808283;5;;
;;;0,762627033;25;;
;;;0,590136418;15;;
;;;0,161564989;10;;
;;;0,821832942;25;;
;;;0,607348857;20;;
;;;0,781640065;25;;
;;;0,677602466;20;;
;;;0,199530015;10;;
;;;0,10504471;10;;
;;;0,171330912;10;;
;;;0,533768731;15;;
;;;0,53358562;15;;
;;;0,459913938;15;;
;;;0,84255501;25;;
;;;0,893002106;25;;
;;;0,597338786;15;;
;;;0,065126499;5;;
;;;0,975463118;30;;
;;;0,634876553;20;;
;;;0,99078341;30;;
;;;0,90438551;30;;
;;;0,767967772;25;;
;;;0,219061861;10;;
;;;0,675344096;20;;
;;;0,572496719;15;;
;;;0,498611408;15;;
;;;0,120914335;10;;
;;;0,791802728;25;;
;;;0,446424757;15;;
;;;0,138584552;10;;
;;;0,620746483;20;;
;;;0,417767876;15;;
;;;0,037903989;5;;
;;;0,418744469;15;;
;;;0,227637562;10;;
;;;0,420880764;15;;
;;;0,059083834;5;;
;;;0,757927183;25;;
;;;0,519608142;15;;
;;;0,063783685;5;;
;;;0,232093265;10;;
;;;0,958891568;30;;
;;;0,680654317;20;;
;;;0,517654958;15;;
;;;0,374248482;15;;
;;;0,07800531;5;;
;;;0,516556291;15;;
;;;0,939664907;30;;
;;;0,789696951;25;;
;;;0,375286111;15;;
;;;0,230475784;10;;
;;;0,271675771;10;;
;;;0,499008148;15;;
;;;0,750236518;25;;
;;;0,739463485;20;;
;;;0,415631581;15;;
;;;0,338053529;15;;
;;;0,570879238;15;;
;;;0,813013092;25;;
;;;0,942014832;30;;
;;;0,457045198;15;;
;;;0,301095614;15;;
;;;0,815790277;25;;
;;;0,988097781;30;;
;;;0,251319926;10;;
;;;0,833460494;25;;
;;;0,334330271;15;;
;;;0,50163274;15;;
;;;0,255134739;10;;
;;;0,93304239;30;;
;;;0,470381787;15;;
;;;0,486587115;15;;
;;;0,029267251;5;;
;;;0,698995941;20;;
;;;0,081057161;5;;
;;;0,407086398;15;;
;;;0,574449904;15;;
;;;0,450086978;15;;
;;;0,74794763;20;;
;;;0,405774102;15;;
;;;0,301095614;15;;
;;;0,939939573;30;;
;;;0,755516221;25;;
;;;0,492934965;15;;
;;;0,087038789;5;;
;;;0,308877834;15;;
;;;0,860866115;25;;
;;;0,362498856;15;;
;;;0,454481643;15;;
;;;0,678395947;20;;
;;;0,135715812;10;;
;;;0,99139378;30;;
;;;0,397167882;15;;
;;;0,794183172;25;;
;;;0,661732841;20;;
;;;0,677938169;20;;
;;;0,88943144;25;;
;;;0,624530778;20;;
;;;0,360759301;15;;
;;;0,676656392;20;;
;;;0,607806635;20;;
;;;0,319833979;15;;
;;;0,741050447;20;;
;;;0,08435316;5;;
;;;0,897183142;25;;
;;;0,43980224;15;;
;;;0,840784936;25;;
;;;0,134708701;10;;
;;;0,511917478;15;;
;;;0,854518265;25;;
;;;0,149906919;10;;
;;;0,557420576;15;;
;;;0,164067507;10;;
;;;0,225287637;10;;
;;;0,792199469;25;;
;;;0,157689138;10;;
;;;0,409009064;15;;
;;;0,472396008;15;;
;;;0,747672964;20;;
;;;0,273079623;10;;
;;;0,900570696;30;;
;;;0,134830775;10;;
;;;0,397900327;15;;
;;;0,263344218;10;;
;;;0,546403394;15;;
;;;0,029145177;5;;
;;;0,1744438;10;;
;;;0,689657277;20;;
;;;0,595019379;15;;
;;;0,113467818;10;;
;;;0,59233375;15;;
;;;0,339762566;15;;
;;;0,185735649;10;;
;;;0,962553789;30;;
;;;0,449079867;15;;
;;;0,754814295;25;;
;;;0,392681661;15;;
;;;0,760673849;25;;
;;;0,471663564;15;;
;;;0,414716025;15;;
;;;0,294320505;10;;
;;;0,218237861;10;;
;;;0,19144261;10;;
;;;0,237647633;10;;
;;;0,099520859;5;;
;;;0,318521683;15;;
;;;0,329050569;15;;
;;;0,550401318;15;;
;;;0,861629078;25;;
;;;0,300668355;15;;
;;;0,470351268;15;;
;;;0,185674612;10;;
;;;0,811304056;25;;
;;;0,785241249;25;;
;;;0,314615314;15;;
;;;0,862697226;25;;
;;;0,840479751;25;;
;;;0,448713645;15;;
;;;0,276100955;10;;
;;;0,506942961;15;;
;;;0,167180395;10;;
;;;0,153111362;10;;
;;;0,720694601;20;;
;;;0,665974914;20;;
;;;0,7137669;20;;
;;;0,936613056;30;;
;;;0,618152409;20;;
;;;0,676931059;20;;
;;;0,228949858;10;;
;;;0,772148808;25;;
;;;0,892056032;25;;
;;;0,74242378;20;;
;;;0,685598315;20;;
;;;0,499588;15;;
;;;0,247779778;10;;
;;;0,570696127;15;;
;;;0,984740745;30;;
;;;0,838068789;25;;
;;;0,760917997;25;;
;;;0,736716819;20;;
;;;0,497817927;15;;
;;;0,88473159;25;;
;;;0,005767998;5;;
;;;0,419873653;15;;
;;;0,477950377;15;;
;;;0,00573748;5;;
;;;0,007202368;5;;
;;;0,675405133;20;;
;;;0,871456038;25;;
;;;0,526718955;15;;
;;;0,79503769;25;;
;;;0,894680624;25;;
;;;0,561235389;15;;
;;;0,127445296;10;;
;;;0,84377575;25;;
;;;0,611621448;20;;
;;;0,572985015;15;;
;;;0,348704489;15;;
;;;0,178197577;10;;
;;;0,310892056;15;;
;;;0,275337992;10;;
;;;0,11609241;10;;
;;;0,42628254;15;;
;;;0,394421216;15;;
;;;0,105838191;10;;
;;;0,688009278;20;;
;;;0,600451674;20;;
;;;0,96212653;30;;
;;;0,853053377;25;;
;;;0,933561205;30;;
;;;0,888729514;25;;
;;;0,563554796;15;;
;;;0,026856288;5;;
;;;0,34684286;15;;
;;;0,236976226;10;;
;;;0,576494644;15;;
;;;0,348002564;15;;
;;;0,703909421;20;;
;;;0,003295999;5;;
;;;0,368663594;15;;
;;;0,887630848;25;;
;;;0,768272958;25;;
;;;0,465834529;15;;
;;;0,898983734;25;;
;;;0,888760033;25;;
;;;0,951811274;30;;
;;;0,465681936;15;;
;;;0,91421247;30;;
;;;0,800744652;25;;
;;;0,336771752;15;;
;;;0,965422529;30;;
;;;0,398174993;15;;
;;;0,55754265;15;;
;;;0,965636158;30;;
;;;0,805169836;25;;
;;;0,428601947;15;;
;;;0,631550035;20;;
;;;0,804284799;25;;
;;;0,43714713;15;;
;;;0,098635823;5;;
;;;0,894222846;25;;
;;;0,285866878;10;;
;;;0,919858394;30;;
;;;0,659108249;20;;
;;;0,81429487;25;;
;;;0,840662862;25;;
;;;0,953306681;30;;
;;;0,537614063;15;;
;;;0,025269326;5;;
;;;0,318399609;15;;
;;;0,236671041;10;;
;;;0,391033662;15;;
;;;0,793511765;25;;
;;;0,709768975;20;;
;;;0,929441206;30;;
;;;0,847224342;25;;
;;;0,417554247;15;;
;;;0,072634053;5;;
;;;0,496841334;15;;
;;;0,092562639;5;;
;;;0,090670492;5;;
;;;0,070009461;5;;
;;;0,722190008;20;;
;;;0,961485641;30;;
;;;0,25736259;10;;
;;;0,025055696;5;;
;;;0,165593432;10;;
;;;0,684102908;20;;
;;;0,995361187;30;;
;;;0,900387585;30;;
;;;0,851893674;25;;
;;;0,948332163;30;;
;;;0,454176458;15;;
;;;0,107211524;10;;
;;;0,467726676;15;;
;;;0,432782983;15;;
;;;0,881740776;25;;
;;;0,550950652;15;;
;;;0,850245674;25;;
;;;0,466566973;15;;
;;;0,269722587;10;;
;;;0,81920835;25;;
;;;0,047486801;5;;
;;;0,972228156;30;;
;;;0,149937437;10;;
;;;0,918820765;30;;
;;;0,732902005;20;;
;;;0,348094119;15;;
;;;0,571733757;15;;
;;;0,467818232;15;;
;;;0,253913999;10;;
;;;0,44676046;15;;
;;;0,792626728;25;;
;;;0,748863186;20;;
;;;0,097201453;5;;
;;;0,304757836;15;;
;;;0,713003937;20;;
;;;0,530014954;15;;
;;;0,050813318;5;;
;;;0,781212806;25;;
;;;0,586169012;15;;
;;;0,05957213;5;;
;;;0,844935453;25;;
;;;0,760399182;25;;
;;;0,035126804;5;;
;;;0,140964995;10;;
;;;0,55220191;15;;
;;;0,075258644;5;;
;;;0,907193213;30;;
;;;0,693777276;20;;
;;;0,529618213;15;;
;;;0,80794702;25;;
;;;0,997650075;30;;
;;;0,707510605;20;;
;;;0,182012391;10;;
;;;0,123172704;10;;
;;;0,173924986;10;;
;;;0,994323557;30;;
;;;0,329599902;15;;
;;;0,291482284;10;;
;;;0,93160802;30;;
;;;0,646351512;20;;
;;;0,459761345;15;;
;;;0,058015687;5;;
;;;0,912717063;30;;
;;;0,604998932;20;;
;;;0,645466475;20;;
;;;0,013183996;5;;
;;;0,418805506;15;;
;;;0,247322001;10;;
;;;0,41032136;15;;
;;;0,121555223;10;;
;;;0,449171422;15;;
;;;0,39640492;15;;
;;;0,322702719;15;;
;;;0,065370647;5;;
;;;0,295541246;10;;
;;;0,661824396;20;;
;;;0,599261452;15;;
;;;0,558519242;15;;
;;;0,224921415;10;;
;;;0,516434217;15;;
;;;0,499496445;15;;
;;;0,287575915;10;;
;;;0,281472213;10;;
;;;0,015839106;5;;
;;;0,792901395;25;;
;;;0,63615833;20;;
;;;0,738792077;20;;
;;;0,566362499;15;;
;;;0,079165014;5;;
;;;0,848536637;25;;
;;;0,233680227;10;;
;;;0,648487808;20;;
;;;0,243598743;10;;
;;;0,788995025;25;;
;;;0,11322367;10;;
;;;0,901394696;30;;
;;;0,828089236;25;;
;;;0,953276162;30;;
;;;0,025421918;5;;
;;;0,475112156;15;;
;;;0,599780267;15;;
;;;0,888058107;25;;
;;;0,285744804;10;;
;;;0,056550798;5;;
;;;0,098055971;5;;
;;;0,67506943;20;;
;;;0,050050356;5;;
;;;0,47563097;15;;
;;;0,441175573;15;;
;;;0,635639515;20;;
